feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_14_delta_prev_sign_flip_ratio,layer,layer_14,14.0,,delta_prev,prev_sign_flip_ratio,0,5.708516092582317e-09,0.4054680223446026,0.0,0.0,0.0,0.4054680223446026
layer_01_delta_prev_sv_mean_topk,layer,layer_01,1.0,,delta_prev,prev_sv_mean_topk,0,1.0788514700434418e-08,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_03_delta_prev_mean_abs,layer,layer_03,3.0,,delta_prev,prev_mean_abs,0,6.435992369803148e-13,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_08_delta_prev_stable_rank,layer,layer_08,8.0,,delta_prev,prev_stable_rank,0,104.75602016265461,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_08_delta_prev_sv_top2_ratio,layer,layer_08,8.0,,delta_prev,prev_sv_top2_ratio,0,0.06652336876270114,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_10_delta_prev_spec_proxy,layer,layer_10,10.0,,delta_prev,prev_spec_proxy,0,2.6537951742185287e-08,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_19_delta_base_sign_flip_ratio,layer,layer_19,19.0,,delta_base,base_sign_flip_ratio,0,1.0778334797376242e-08,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_30_delta_prev_sv_top2_ratio,layer,layer_30,30.0,,delta_prev,prev_sv_top2_ratio,0,0.06110759161220343,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_32_delta_base_probe_std,layer,layer_32,32.0,,delta_base,base_probe_std,0,5.015807671247872e-09,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
module_embedding_delta_prev_energy_topk,module,module_embedding,,embedding,delta_prev,prev_energy_topk,0,0.04032921327901804,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
module_lm_head_delta_prev_energy_topk,module,module_lm,,lm,delta_prev,delta_prev_energy_topk,0,0.04032921327901804,0.4000000000000001,0.0,0.0,0.0,0.4000000000000001
layer_02_delta_prev_hutch_trace_std,layer,layer_02,2.0,,delta_prev,prev_hutch_trace_std,0,4.220253904827412e-14,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_09_delta_prev_stable_rank,layer,layer_09,9.0,,delta_prev,prev_stable_rank,0,115.9742232048677,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_10_delta_base_probe_std,layer,layer_10,10.0,,delta_base,base_probe_std,0,6.907142025291301e-09,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_11_delta_prev_sv_top1,layer,layer_11,11.0,,delta_prev,prev_sv_top1,0,1.957753675090002e-08,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_12_delta_prev_sv_top1,layer,layer_12,12.0,,delta_prev,prev_sv_top1,0,2.0647024510291218e-08,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_14_delta_prev_sv_top1,layer,layer_14,14.0,,delta_prev,prev_sv_top1,0,1.9537912313341513e-08,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_18_delta_prev_anisotropy,layer,layer_18,18.0,,delta_prev,prev_anisotropy,0,0.1327103673695407,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_22_delta_prev_probe_std,layer,layer_22,22.0,,delta_prev,prev_probe_std,0,2.462796394672544e-09,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_34_delta_prev_probe_std,layer,layer_34,34.0,,delta_prev,prev_probe_std,0,1.0551706749313153e-09,0.39090909090909093,0.0,0.0,0.0,0.39090909090909093
layer_26_delta_prev_sign_flip_ratio,layer,layer_26,26.0,,delta_prev,prev_sign_flip_ratio,0,2.124107839240585e-09,0.3872447404414744,0.0,0.0,0.0,0.3872447404414744
layer_03_delta_base_stable_rank,layer,layer_03,3.0,,delta_base,base_stable_rank,0,18.502381678064268,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_04_delta_prev_sv_top1,layer,layer_04,4.0,,delta_prev,prev_sv_top1,0,1.727971084227879e-08,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_13_delta_base_stable_rank,layer,layer_13,13.0,,delta_base,base_stable_rank,0,38.42107444717042,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_14_delta_prev_hutch_trace_std,layer,layer_14,14.0,,delta_prev,prev_hutch_trace_std,0,4.5890937489668483e-14,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_16_delta_prev_sv_top1,layer,layer_16,16.0,,delta_prev,prev_sv_top1,0,1.9413861364497712e-08,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_21_delta_prev_anisotropy,layer,layer_21,21.0,,delta_prev,prev_anisotropy,0,0.13741472713435351,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_27_delta_base_probe_std,layer,layer_27,27.0,,delta_base,base_probe_std,0,4.961150975958363e-09,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_32_delta_base_stable_rank,layer,layer_32,32.0,,delta_base,base_stable_rank,0,20.64625331623057,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_33_delta_prev_probe_std,layer,layer_33,33.0,,delta_prev,prev_probe_std,0,9.304234410273239e-10,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
module_mlp_delta_prev_sv_top1,module,module_mlp,,mlp,delta_prev,prev_sv_top1,0,1.680923349576657e-08,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
module_norm_delta_prev_share,module,module_norm,,norm,delta_prev,prev_share,0,4.481726240294645e-08,0.38181818181818183,0.0,0.0,0.0,0.38181818181818183
layer_05_delta_base_anisotropy,layer,layer_05,5.0,,delta_base,base_anisotropy,0,0.1654135926105433,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
layer_24_delta_prev_spec_proxy,layer,layer_24,24.0,,delta_prev,prev_spec_proxy,0,2.854897381953983e-08,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
layer_32_delta_base_sv_top2_ratio,layer,layer_32,32.0,,delta_base,base_sv_top2_ratio,0,0.04174230381738722,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
module_attention_delta_base_anisotropy,module,module_attention,,attention,delta_base,base_anisotropy,0,0.1797268927139193,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
module_mlp_delta_prev_probe_std,module,module_mlp,,mlp,delta_prev,prev_probe_std,0,1.1337652720140946e-09,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
module_norm_delta_prev_mean_abs,module,module_norm,,norm,delta_prev,prev_mean_abs,0,6.548459425359271e-17,0.3727272727272728,0.0,0.0,0.0,0.3727272727272728
layer_03_delta_base_sv_top2_ratio,layer,layer_03,3.0,,delta_base,base_sv_top2_ratio,0,0.04931849061344224,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365
layer_14_delta_prev_stable_rank,layer,layer_14,14.0,,delta_prev,prev_stable_rank,0,143.18537344949073,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365
layer_20_delta_prev_anisotropy,layer,layer_20,20.0,,delta_prev,prev_anisotropy,0,0.13027673035322923,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365
layer_35_delta_prev_hutch_trace_std,layer,layer_35,35.0,,delta_prev,prev_hutch_trace_std,0,2.1134728735449334e-14,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365
layer_00_delta_base_anisotropy,layer,layer_00,0.0,,delta_base,base_anisotropy,0,0.1713727457969071,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_02_delta_base_energy_topk,layer,layer_02,2.0,,delta_base,base_energy_topk,0,0.004395835698481988,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_02_delta_base_probe_std,layer,layer_02,2.0,,delta_base,base_probe_std,0,4.7753763282757926e-09,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_10_delta_base_anisotropy,layer,layer_10,10.0,,delta_base,base_anisotropy,0,0.1561017902495035,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_13_delta_prev_stable_rank,layer,layer_13,13.0,,delta_prev,prev_stable_rank,0,124.6003852604541,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_16_delta_prev_stable_rank,layer,layer_16,16.0,,delta_prev,prev_stable_rank,0,124.65433996299708,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_18_delta_prev_probe_std,layer,layer_18,18.0,,delta_prev,prev_probe_std,0,2.018386004913059e-09,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_21_delta_prev_sign_flip_ratio,layer,layer_21,21.0,,delta_prev,prev_sign_flip_ratio,0,3.6974606940552043e-09,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_25_delta_prev_anisotropy,layer,layer_25,25.0,,delta_prev,prev_anisotropy,0,0.12014999795492133,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_32_delta_base_effective_rank,layer,layer_32,32.0,,delta_base,base_effective_rank,0,0.4129116747343551,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_33_delta_prev_anisotropy,layer,layer_33,33.0,,delta_prev,prev_anisotropy,0,0.12439090377112798,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
module_attention_delta_prev_anisotropy,module,module_attention,,attention,delta_prev,prev_anisotropy,0,0.13225232416107977,0.3545454545454546,0.0,0.0,0.0,0.3545454545454546
layer_03_delta_base_anisotropy,layer,layer_03,3.0,,delta_base,base_anisotropy,0,0.1862077811606625,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_03_delta_prev_sparsity,layer,layer_03,3.0,,delta_prev,prev_sparsity,0,0.06394214555675776,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_05_delta_base_effective_rank,layer,layer_05,5.0,,delta_base,base_effective_rank,0,0.374050906842497,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_05_delta_base_energy_topk,layer,layer_05,5.0,,delta_base,base_energy_topk,0,0.0025457072988443203,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_26_delta_prev_effective_rank,layer,layer_26,26.0,,delta_prev,prev_effective_rank,0,0.2911123361615488,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_26_delta_prev_energy_topk,layer,layer_26,26.0,,delta_prev,prev_energy_topk,0,0.0014989872889426075,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
module_mlp_delta_base_energy_topk,module,module_mlp,,mlp,delta_base,base_energy_topk,0,0.0024776090310765437,0.3454545454545455,0.0,0.0,0.0,0.3454545454545455
layer_06_delta_prev_stable_rank,layer,layer_06,6.0,,delta_prev,prev_stable_rank,0,113.09236726671342,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
layer_09_delta_base_stable_rank,layer,layer_09,9.0,,delta_base,base_stable_rank,0,47.791929600390695,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
layer_13_delta_prev_sv_top2_ratio,layer,layer_13,13.0,,delta_prev,prev_sv_top2_ratio,0,0.06816957529970023,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
layer_17_delta_prev_sv_top2_ratio,layer,layer_17,17.0,,delta_prev,prev_sv_top2_ratio,0,0.05423513038916325,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
layer_18_delta_prev_stable_rank,layer,layer_18,18.0,,delta_prev,prev_stable_rank,0,93.94370317913108,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
module_embedding_delta_prev_stable_rank,module,module_embedding,,embedding,delta_prev,prev_stable_rank,0,3.9119655058521854,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
module_lm_head_delta_prev_stable_rank,module,module_lm,,lm,delta_prev,delta_prev_stable_rank,0,3.9119655058521854,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
layer_35_delta_prev_sign_flip_ratio,layer,layer_35,35.0,,delta_prev,prev_sign_flip_ratio,0,3.2494282541296528e-09,0.3280190742563078,0.0,0.0,0.0,0.3280190742563078
layer_01_delta_base_sv_top1,layer,layer_01,1.0,,delta_base,base_sv_top1,0,9.09347883584043e-08,0.3272727272727273,0.0,0.0,0.0,0.3272727272727273
layer_15_delta_prev_probe_std,layer,layer_15,15.0,,delta_prev,prev_probe_std,0,9.860116323717717e-10,0.3272727272727273,0.0,0.0,0.0,0.3272727272727273
layer_24_delta_prev_stable_rank,layer,layer_24,24.0,,delta_prev,prev_stable_rank,0,79.03460964171612,0.3272727272727273,0.0,0.0,0.0,0.3272727272727273
layer_02_delta_prev_sparsity,layer,layer_02,2.0,,delta_prev,prev_sparsity,0,0.06569711287995642,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182
layer_02_delta_prev_sv_top1,layer,layer_02,2.0,,delta_prev,prev_sv_top1,0,1.6100333056139407e-08,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182
layer_07_delta_base_anisotropy,layer,layer_07,7.0,,delta_base,base_anisotropy,0,0.1555560336966624,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182
layer_22_delta_prev_sign_flip_ratio,layer,layer_22,22.0,,delta_prev,prev_sign_flip_ratio,0,4.694382182229106e-09,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182
layer_23_delta_prev_sv_top2_ratio,layer,layer_23,23.0,,delta_prev,prev_sv_top2_ratio,0,0.06447350828914199,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182
layer_06_delta_prev_sign_flip_ratio,layer,layer_06,6.0,,delta_prev,prev_sign_flip_ratio,0,1.7788758844419907e-09,0.3143516128289616,0.0,0.0,0.0,0.3143516128289616
layer_03_delta_prev_sv_top1,layer,layer_03,3.0,,delta_prev,prev_sv_top1,0,1.9693379279070712e-08,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
layer_15_delta_prev_sign_flip_ratio,layer,layer_15,15.0,,delta_prev,prev_sign_flip_ratio,0,5.6161291410544704e-09,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
layer_17_delta_prev_sign_flip_ratio,layer,layer_17,17.0,,delta_prev,prev_sign_flip_ratio,0,3.389664547361127e-09,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
layer_19_delta_prev_anisotropy,layer,layer_19,19.0,,delta_prev,prev_anisotropy,0,0.13422805975915547,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
layer_31_delta_prev_anisotropy,layer,layer_31,31.0,,delta_prev,prev_anisotropy,0,0.1178244624991454,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
module_attention_delta_prev_stable_rank,module,module_attention,,attention,delta_prev,prev_stable_rank,0,80.39491560098901,0.3090909090909091,0.0,0.0,0.0,0.3090909090909091
global_delta_prev_anisotropy,global,global,,,delta_prev,prev_anisotropy,0,0.13033824707777827,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
layer_15_delta_prev_sv_top1,layer,layer_15,15.0,,delta_prev,prev_sv_top1,0,2.0262902877447124e-08,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
layer_16_delta_prev_sign_flip_ratio,layer,layer_16,16.0,,delta_prev,prev_sign_flip_ratio,0,4.811013633603092e-09,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
layer_16_delta_prev_spec_proxy,layer,layer_16,16.0,,delta_prev,prev_spec_proxy,0,2.240159760193731e-08,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
layer_19_delta_prev_stable_rank,layer,layer_19,19.0,,delta_prev,prev_stable_rank,0,76.92042516013663,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
layer_28_delta_prev_anisotropy,layer,layer_28,28.0,,delta_prev,prev_anisotropy,0,0.12373317280335186,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
module_mlp_delta_base_effective_rank,module,module_mlp,,mlp,delta_base,base_effective_rank,0,0.35850334396631145,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004
module_norm_delta_base_sign_flip_ratio,module,module_norm,,norm,delta_base,base_sign_flip_ratio,0,6.51935304552788e-10,0.29956779968819325,0.0,0.0,0.0,0.29956779968819325
global_delta_base_anisotropy,global,global,,,delta_base,base_anisotropy,0,0.17690816623141353,0.29090909090909095,0.0,0.0,0.0,0.29090909090909095
layer_21_delta_prev_stable_rank,layer,layer_21,21.0,,delta_prev,prev_stable_rank,0,85.66731669966534,0.29090909090909095,0.0,0.0,0.0,0.29090909090909095
layer_31_delta_prev_sign_flip_ratio,layer,layer_31,31.0,,delta_prev,prev_sign_flip_ratio,0,2.9140646022594265e-09,0.29090909090909095,0.0,0.0,0.0,0.29090909090909095
layer_00_delta_prev_effective_rank,layer,layer_00,0.0,,delta_prev,prev_effective_rank,0,0.33705880097629815,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_00_delta_prev_energy_topk,layer,layer_00,0.0,,delta_prev,prev_energy_topk,0,0.0021583536151780617,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_02_delta_base_effective_rank,layer,layer_02,2.0,,delta_base,base_effective_rank,0,0.48832628850783716,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_09_delta_prev_probe_std,layer,layer_09,9.0,,delta_prev,prev_probe_std,0,2.048568678529252e-09,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_14_delta_base_anisotropy,layer,layer_14,14.0,,delta_base,base_anisotropy,0,0.17296865233019135,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_32_delta_base_energy_topk,layer,layer_32,32.0,,delta_base,base_energy_topk,0,0.003052189734078226,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_32_delta_prev_sv_top1,layer,layer_32,32.0,,delta_prev,prev_sv_top1,0,1.4519793351937669e-08,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_34_delta_base_probe_std,layer,layer_34,34.0,,delta_base,base_probe_std,0,4.822213395896519e-09,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_35_delta_prev_spec_proxy,layer,layer_35,35.0,,delta_prev,prev_spec_proxy,0,2.8346231670410036e-08,0.28181818181818186,0.0,0.0,0.0,0.28181818181818186
layer_03_delta_prev_effective_rank,layer,layer_03,3.0,,delta_prev,prev_effective_rank,0,0.40217903861906396,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
layer_03_delta_prev_energy_topk,layer,layer_03,3.0,,delta_prev,prev_energy_topk,0,0.0033510195611413805,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
layer_03_delta_prev_hutch_trace_std,layer,layer_03,3.0,,delta_prev,prev_hutch_trace_std,0,4.201749501078252e-14,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
layer_04_delta_base_probe_std,layer,layer_04,4.0,,delta_base,base_probe_std,0,1.1017213608761738e-08,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
layer_17_delta_prev_anisotropy,layer,layer_17,17.0,,delta_prev,prev_anisotropy,0,0.14094047751969047,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
layer_34_delta_base_energy_topk,layer,layer_34,34.0,,delta_base,base_energy_topk,0,0.005049672684077904,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
module_embedding_delta_prev_share,module,module_embedding,,embedding,delta_prev,prev_share,0,0.004137005854992479,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
module_lm_head_delta_prev_share,module,module_lm,,lm,delta_prev,delta_prev_share,0,0.004137005854992479,0.27272727272727276,0.0,0.0,0.0,0.27272727272727276
module_norm_delta_prev_sparsity,module,module_norm,,norm,delta_prev,prev_sparsity,0,0.08247801045521998,0.2687934080711411,0.0,0.0,0.0,0.2687934080711411
layer_00_delta_base_energy_topk,layer,layer_00,0.0,,delta_base,base_energy_topk,0,0.003204226786581418,0.26363636363636367,0.0,0.0,0.0,0.26363636363636367
layer_01_delta_base_hutch_trace_std,layer,layer_01,1.0,,delta_base,base_hutch_trace_std,0,4.009723399904825e-13,0.26363636363636367,0.0,0.0,0.0,0.26363636363636367
layer_04_delta_prev_sv_top2_ratio,layer,layer_04,4.0,,delta_prev,prev_sv_top2_ratio,0,0.06614039306425415,0.26363636363636367,0.0,0.0,0.0,0.26363636363636367
layer_10_delta_prev_sign_flip_ratio,layer,layer_10,10.0,,delta_prev,prev_sign_flip_ratio,0,3.3443152052846597e-09,0.26363636363636367,0.0,0.0,0.0,0.26363636363636367
layer_35_delta_prev_probe_std,layer,layer_35,35.0,,delta_prev,prev_probe_std,0,1.1838613710657676e-09,0.26363636363636367,0.0,0.0,0.0,0.26363636363636367
layer_05_delta_prev_sign_flip_ratio,layer,layer_05,5.0,,delta_prev,prev_sign_flip_ratio,0,3.3757955048237522e-09,0.2545454545454546,0.0,0.0,0.0,0.2545454545454546
layer_07_delta_prev_anisotropy,layer,layer_07,7.0,,delta_prev,prev_anisotropy,0,0.11947252886506038,0.2545454545454546,0.0,0.0,0.0,0.2545454545454546
layer_26_delta_prev_stable_rank,layer,layer_26,26.0,,delta_prev,prev_stable_rank,0,101.01461138347806,0.2545454545454546,0.0,0.0,0.0,0.2545454545454546
layer_11_delta_prev_sv_top2_ratio,layer,layer_11,11.0,,delta_prev,prev_sv_top2_ratio,0,0.06585623442542217,0.24545454545454545,0.0,0.0,0.0,0.24545454545454545
layer_13_delta_prev_anisotropy,layer,layer_13,13.0,,delta_prev,prev_anisotropy,0,0.12042866170075128,0.24545454545454545,0.0,0.0,0.0,0.24545454545454545
layer_14_delta_prev_anisotropy,layer,layer_14,14.0,,delta_prev,prev_anisotropy,0,0.13293120943765063,0.24545454545454545,0.0,0.0,0.0,0.24545454545454545
module_mlp_delta_prev_sign_flip_ratio,module,module_mlp,,mlp,delta_prev,prev_sign_flip_ratio,0,1.7613557251571586e-09,0.24545454545454545,0.0,0.0,0.0,0.24545454545454545
layer_33_delta_prev_sign_flip_ratio,layer,layer_33,33.0,,delta_prev,prev_sign_flip_ratio,0,1.5278686239870696e-09,0.24145848521644878,0.0,0.0,0.0,0.24145848521644878
layer_00_delta_prev_spec_proxy,layer,layer_00,0.0,,delta_prev,prev_spec_proxy,0,1.833172691005571e-08,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_01_delta_prev_spec_proxy,layer,layer_01,1.0,,delta_prev,prev_spec_proxy,0,8.290481689623883e-08,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_04_delta_base_anisotropy,layer,layer_04,4.0,,delta_base,base_anisotropy,0,0.15581812662967517,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_07_delta_prev_stable_rank,layer,layer_07,7.0,,delta_prev,prev_stable_rank,0,100.99080382681231,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_09_delta_prev_anisotropy,layer,layer_09,9.0,,delta_prev,prev_anisotropy,0,0.11768314770072391,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_14_delta_prev_sv_top2_ratio,layer,layer_14,14.0,,delta_prev,prev_sv_top2_ratio,0,0.07086214615130669,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
layer_15_delta_base_energy_topk,layer,layer_15,15.0,,delta_base,base_energy_topk,0,0.0027249698160200005,0.23636363636363636,0.0,0.0,0.0,0.23636363636363636
